DATE,DT90,DT90_Miss,DT90_Consec,DX32,DX32_Miss,DX32_Consec,DT32,DT32_Miss,DT32_Consec,DP01,DP01_Miss,DP01_Consec,DP05,DP05_Miss,DP05_Consec,DP10,DP10_Miss,DP10_Consec,EMXP,EMXP_Miss,EMXP_Consec,TPCP,TPCP_Miss,TPCP_Consec,EMXT,EMXT_Miss,EMXT_Consec,EMNT,EMNT_Miss,EMNT_Consec,MMXT,MMXT_Miss,MMXT_Consec,MMNT,MMNT_Miss,MMNT_Consec,MNTM,MNTM_Miss,MNTM_Consec
19521201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.06,0,0,35.96,0,0,35.89,0,0,34.11,0,0,35.01,0,0
19530101,0,2,2,0,2,2,0,2,2,4,0,0,3,0,0,0,0,0,0.8,0,0,2.1,0,0,82.04,2,2,39.92,2,2,35.87,2,2,34.32,2,2,35.1,2,2
19530201,0,2,2,0,2,2,0,2,2,4,0,0,2,0,0,0,0,0,0.7,0,0,2,0,0,80.06,2,2,44.06,2,2,36.23,2,2,34.65,2,2,35.44,2,2
19530301,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,1.2,0,0,3.4,0,0,84.02,0,0,48.92,0,0,36.72,0,0,35.04,0,0,35.89,0,0
19530401,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0.9,0,0,3.6,0,0,87.08,0,0,50,0,0,36.86,0,0,35.37,0,0,36.1,0,0
19530501,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.3,0,0,1.8,0,0,91.94,0,0,62.96,0,0,37.45,0,0,35.94,0,0,36.7,0,0
19530601,-9999,0,0,-9999,0,0,-9999,0,0,14,0,0,6,0,0,3,0,0,2.3,0,0,9.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19530701,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,4,0,0,1,0,0,1.8,0,0,5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19530801,-9999,0,0,-9999,0,0,-9999,0,0,17,0,0,5,0,0,3,0,0,3.6,0,0,10.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19530901,-9999,0,0,-9999,0,0,-9999,0,0,15,0,0,7,0,0,2,0,0,1.4,0,0,8.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19531001,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,6,0,0,2,0,0,2,0,0,7.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19531101,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,0.6,0,0,0.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19531201,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,0,0,0,0,0,0,0.4,0,0,1.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19540101,-9999,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19540201,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,1,0,0,0,0,0,0.5,0,0,1.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19540301,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1.5,0,0,84.92,0,0,42.98,0,0,36.19,0,0,34.38,0,0,35.28,0,0
19540401,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,2,0,0,1.2,0,0,5.6,0,0,87.08,0,0,55.04,0,0,37.08,0,0,35.4,0,0,36.25,0,0
19540501,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,1,0,0,1.2,0,0,5.6,0,0,87.08,0,0,62.06,0,0,37.18,0,0,35.56,0,0,36.37,0,0
19540601,4,0,0,0,0,0,0,0,0,13,0,0,5,0,0,4,0,0,2.3,0,0,9.3,0,0,93.02,0,0,68,0,0,37.42,0,0,36.07,0,0,36.73,0,0
19540701,9,0,0,0,0,0,0,0,0,10,0,0,3,0,0,1,0,0,1.3,0,0,4.8,0,0,93.02,0,0,69.98,0,0,37.54,0,0,36.19,0,0,36.88,0,0
19540801,10,0,0,0,0,0,0,0,0,11,0,0,7,0,0,1,0,0,1.8,0,0,7.4,0,0,93.92,0,0,69.98,0,0,37.62,0,0,36.19,0,0,36.91,0,0
19540901,1,0,0,0,0,0,0,0,0,13,0,0,6,0,0,3,0,0,1.4,0,0,8.2,0,0,91.94,0,0,69.08,0,0,37.35,0,0,36.18,0,0,36.77,0,0
19541001,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,1,0,0,2.9,0,0,87.98,0,0,53.96,0,0,36.95,0,0,35.46,0,0,36.21,0,0
19541101,0,0,0,0,0,0,0,1,1,7,0,0,2,0,0,1,0,0,1.1,0,0,2.8,0,0,80.96,0,0,48.02,1,1,36.19,0,0,34.7,1,1,35.44,1,1
19541201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.8,0,0,78.98,0,0,33.08,0,0,35.73,0,0,33.94,0,0,34.83,0,0
19550101,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.6,0,0,2.1,0,0,82.04,0,0,37.94,0,0,35.8,0,0,34.09,0,0,34.95,0,0
19550201,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0.6,0,0,78.98,0,0,35.06,0,0,36,0,0,34.54,0,0,35.28,0,0
19550301,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1.8,0,0,84.92,0,0,46.04,0,0,36.61,0,0,34.7,0,0,35.65,0,0
19550401,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,1.1,0,0,3.1,0,0,87.98,0,0,55.94,0,0,36.9,0,0,35.51,0,0,36.19,0,0
19550501,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,91.94,0,0,60.98,0,0,37.35,0,0,36,0,0,36.68,0,0
19550601,2,0,0,0,0,0,0,0,0,11,0,0,4,0,0,2,0,0,1.6,0,0,6.4,0,0,91.94,0,0,69.98,0,0,37.4,0,0,36.23,0,0,36.81,0,0
19550701,6,0,0,0,0,0,0,0,0,9,0,0,5,0,0,2,0,0,3.3,0,0,9.1,0,0,91.94,0,0,71.96,0,0,37.51,0,0,36.59,0,0,37.06,0,0
19550801,11,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,1.6,0,0,5.9,0,0,91.94,0,0,73.04,0,0,37.67,0,0,36.59,0,0,37.13,0,0
19550901,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,2.3,0,0,5.4,0,0,91.04,0,0,71.96,0,0,37.58,0,0,36.41,0,0,36.99,0,0
19551001,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,1,0,0,3,0,0,89.96,0,0,53.96,0,0,37.02,0,0,35.65,0,0,36.34,0,0
19551101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,84.02,0,0,42.08,0,0,36.55,0,0,34.92,0,0,35.74,0,0
19551201,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1.7,0,0,2.5,0,0,78.98,0,0,42.08,0,0,36.07,0,0,34.56,0,0,35.31,0,0
19560101,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1.3,0,0,75.92,0,0,32,0,0,35.51,0,0,33.67,0,0,34.59,0,0
19560201,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0.8,0,0,1.5,0,0,84.02,0,0,44.96,0,0,36.39,0,0,34.84,0,0,35.62,0,0
19560301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,87.08,0,0,42.98,0,0,36.46,0,0,34.72,0,0,35.6,0,0
19560401,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,1.4,0,0,3.4,0,0,87.08,0,0,53.06,0,0,36.82,0,0,35.28,0,0,36.05,0,0
19560501,1,0,0,0,0,0,0,0,0,6,0,0,5,0,0,2,0,0,1.6,0,0,5.2,0,0,89.96,0,0,69.08,0,0,37.33,0,0,36.19,0,0,36.77,0,0
19560601,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,1.2,0,0,3.7,0,0,89.96,0,0,68,0,0,37.51,0,0,36.23,0,0,36.88,0,0
19560701,11,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,1.8,0,0,4.1,0,0,93.92,0,0,75.02,0,0,37.67,0,0,36.59,0,0,37.13,0,0
19560801,16,0,0,0,0,0,0,0,0,11,0,0,5,0,0,4,0,0,2.6,0,0,9,0,0,96.08,0,0,75.02,0,0,37.78,0,0,36.54,0,0,37.17,0,0
19560901,2,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2,0,0,1.5,0,0,5.1,0,0,89.96,0,0,66.92,0,0,37.38,0,0,36.3,0,0,36.84,0,0
19561001,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,4,0,0,5.1,0,0,15.1,0,0,87.08,0,0,62.06,0,0,37.04,0,0,35.89,0,0,36.46,0,0
19561101,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0.6,0,0,87.08,0,0,37.94,0,0,36.32,0,0,34.77,0,0,35.55,0,0
19561201,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0,0,82.94,1,1,39.92,0,0,36.36,1,1,34.59,0,0,35.49,1,1
19570101,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1.3,0,0,2.2,0,0,80.96,0,0,39.02,0,0,36.1,0,0,34.54,0,0,35.31,0,0
19570201,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0.9,0,0,2.5,0,0,82.04,0,0,50,0,0,36.46,0,0,34.97,0,0,35.73,0,0
19570301,0,1,1,0,1,1,0,0,0,6,0,0,4,0,0,1,0,0,1.4,0,0,4.1,0,0,82.94,1,1,44.96,0,0,36.36,1,1,34.9,0,0,35.64,1,1
19570401,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,1.4,0,0,5.4,0,0,84.02,0,0,60.98,0,0,36.88,0,0,35.89,0,0,36.37,0,0
19570501,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,1,0,0,3.7,0,0,9.2,0,0,89.06,0,0,68,0,0,37.15,0,0,36.27,0,0,36.72,0,0
19570601,2,0,0,0,0,0,0,1,1,13,0,0,6,0,0,1,0,0,1.1,0,0,6.4,0,0,91.04,0,0,73.94,1,1,37.45,0,0,36.61,1,1,37.02,1,1
19570701,-9999,0,0,-9999,0,0,0,0,0,11,0,0,7,0,0,2,0,0,2.3,0,0,8.7,0,0,-9999,0,0,75.92,0,0,-9999,0,0,36.7,0,0,-9999,0,0
19570801,3,0,0,0,0,0,0,0,0,14,0,0,4,0,0,2,0,0,2.1,0,0,8.1,0,0,91.94,0,0,69.08,0,0,37.49,0,0,36.48,0,0,36.99,0,0
19570901,3,0,0,0,0,0,0,0,0,17,0,0,9,0,0,6,0,0,1.9,0,0,12.3,0,0,89.96,0,0,75.02,0,0,37.47,0,0,36.52,0,0,37,0,0
19571001,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1,0,0,86,0,0,48.02,0,0,36.9,0,0,35.6,0,0,36.25,0,0
19571101,0,6,6,0,6,6,0,6,6,1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,80.96,6,6,55.94,6,6,36.57,6,6,35.35,6,6,35.96,6,6
19571201,0,1,1,0,1,1,1,1,1,4,0,0,2,0,0,1,0,0,3.7,0,0,4.9,0,0,78.98,1,1,28.04,1,1,35.82,1,1,34.07,1,1,34.93,1,1
19580101,0,0,0,0,0,0,1,0,0,10,0,0,4,0,0,2,0,0,2.2,0,0,6.2,0,0,77,0,0,30.02,0,0,35.17,0,0,33.82,0,0,34.48,0,0
19580201,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,75.02,0,0,28.94,0,0,35.08,0,0,33.48,0,0,34.29,0,0
19580301,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,2,0,0,1.6,0,0,5.2,0,0,80.96,0,0,44.96,0,0,36.05,0,0,34.75,0,0,35.4,0,0
19580401,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0.7,0,0,2.3,0,0,86,0,0,57.02,0,0,36.64,0,0,35.49,0,0,36.07,0,0
19580501,0,0,0,0,0,0,-9999,0,0,6,0,0,4,0,0,2,0,0,2.1,0,0,5.7,0,0,89.06,0,0,-9999,0,0,37.11,0,0,-9999,0,0,-9999,0,0
19580601,8,1,1,0,1,1,-9999,0,0,6,0,0,2,0,0,1,0,0,1.2,0,0,3.3,0,0,91.94,1,1,-9999,0,0,37.63,1,1,-9999,0,0,-9999,0,0
19580701,13,0,0,0,0,0,-9999,0,0,9,0,0,1,0,0,0,0,0,0.6,0,0,2.1,0,0,91.94,0,0,-9999,0,0,37.63,0,0,-9999,0,0,-9999,0,0
19580801,13,0,0,0,0,0,-9999,0,0,7,0,0,4,0,0,1,0,0,1,0,0,4.4,0,0,93.02,0,0,-9999,0,0,37.65,0,0,-9999,0,0,-9999,0,0
19580901,10,0,0,0,0,0,-9999,0,0,9,0,0,4,0,0,3,0,0,1.4,0,0,5.8,0,0,89.96,0,0,-9999,0,0,37.62,0,0,-9999,0,0,-9999,0,0
19581001,1,0,0,0,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1.1,0,0,2.2,0,0,89.96,0,0,-9999,0,0,37.11,0,0,-9999,0,0,-9999,0,0
19581101,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0.8,0,0,84.92,0,0,57.02,0,0,36.88,0,0,35.46,0,0,36.18,0,0
19581201,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0,1.8,0,0,4.3,0,0,80.96,0,0,39.92,0,0,36.1,0,0,34.48,0,0,35.29,0,0
19590101,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0.7,0,0,2,0,0,82.04,0,0,28.94,0,0,35.65,0,0,33.82,0,0,34.74,0,0
19590201,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0,0,0.6,0,0,82.04,0,0,50,0,0,36.59,0,0,35.17,0,0,35.89,0,0
19590301,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,0,0,1.8,0,0,5.3,0,0,84.92,0,0,39.92,0,0,36.23,0,0,34.86,0,0,35.55,0,0
19590401,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,87.98,0,0,55.04,0,0,36.84,0,0,35.49,0,0,36.18,0,0
19590501,0,1,1,0,1,1,-9999,0,0,6,0,0,3,0,0,2,0,0,2.6,0,0,5.4,0,0,89.06,1,1,-9999,0,0,37.2,1,1,-9999,0,0,-9999,0,0
19590601,4,0,0,0,0,0,0,4,4,13,0,0,9,0,0,5,0,0,3.9,0,0,13.6,0,0,93.92,0,0,69.98,4,4,37.44,0,0,36.1,4,4,36.79,4,4
19590701,8,0,0,0,0,0,0,0,0,10,0,0,3,0,0,1,0,0,1.2,0,0,4.7,0,0,91.94,0,0,68,0,0,37.51,0,0,36.12,0,0,36.81,0,0
19590801,4,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0.9,0,0,5.4,0,0,91.94,0,0,69.98,0,0,37.51,0,0,36.16,0,0,36.82,0,0
19590901,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,2,0,0,2.4,0,0,7.2,0,0,89.06,0,0,69.98,0,0,37.4,0,0,36.09,0,0,36.73,0,0
19591001,1,0,0,0,0,0,0,0,0,11,0,0,4,0,0,2,0,0,2.1,0,0,7.3,0,0,89.96,0,0,59,0,0,37.27,0,0,36.07,0,0,36.68,0,0
19591101,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,1.8,0,0,3.6,0,0,86,0,0,35.96,0,0,36.63,0,0,35.11,0,0,35.87,0,0
19591201,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.5,0,0,1.4,0,0,77,0,0,37.94,0,0,35.82,0,0,34.05,0,0,34.93,0,0
19600101,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,82.94,0,0,32,0,0,35.96,0,0,34.03,0,0,35.01,0,0
19600201,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,1.5,0,0,3.1,0,0,78.98,0,0,37.94,0,0,35.83,0,0,33.94,0,0,34.9,0,0
19600301,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,3.3,0,0,4,0,0,80.96,0,0,39.92,0,0,36.01,0,0,34.2,0,0,35.11,0,0
19600401,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.9,0,0,2.3,0,0,84.92,0,0,48.02,0,0,36.77,0,0,35.15,0,0,35.96,0,0
19600501,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,1,0,0,2.8,0,0,89.06,0,0,50,0,0,37.13,0,0,35.38,0,0,36.27,0,0
19600601,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,2,0,0,4.1,0,0,10.8,0,0,89.06,0,0,64.94,0,0,37.33,0,0,35.94,0,0,36.63,0,0
19600701,8,0,0,0,0,0,0,0,0,11,0,0,5,0,0,4,0,0,1.3,0,0,6.7,0,0,96.08,0,0,71.96,0,0,37.63,0,0,36.23,0,0,36.93,0,0
19600801,11,1,1,0,1,1,0,1,1,10,0,0,5,0,0,0,0,0,0.9,0,0,5.1,0,0,91.94,1,1,69.98,1,1,37.63,1,1,36.21,1,1,36.93,1,1
19600901,1,0,0,0,0,0,0,0,0,15,0,0,11,0,0,6,0,0,1.9,0,0,14.5,0,0,89.96,0,0,69.98,0,0,37.35,0,0,36.19,0,0,36.77,0,0
19601001,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,1,0,0,1.2,0,0,3.4,0,0,87.08,0,0,62.96,0,0,37.27,0,0,35.85,0,0,36.57,0,0
19601101,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.7,0,0,2.2,0,0,87.08,0,0,51.08,0,0,36.82,0,0,35.13,0,0,35.98,0,0
19601201,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.5,0,0,0.9,0,0,78.98,0,0,33.98,0,0,35.76,0,0,33.82,0,0,34.79,0,0
19610101,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1.9,0,0,78.08,0,0,30.92,0,0,35.67,0,0,33.82,0,0,34.75,0,0
19610201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.3,0,0,0.8,0,0,82.04,0,0,42.08,0,0,36.12,0,0,34.34,0,0,35.24,0,0
19610301,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1.3,0,0,1.8,0,0,86,0,0,42.08,0,0,36.7,0,0,34.81,0,0,35.74,0,0
19610401,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.9,0,0,1.3,0,0,87.98,0,0,44.96,0,0,36.77,0,0,34.74,0,0,35.74,0,0
19610501,1,0,0,0,0,0,0,0,0,10,0,0,4,0,0,2,0,0,1.1,0,0,4.4,0,0,89.96,0,0,60.08,0,0,37.17,0,0,35.46,0,0,36.3,0,0
19610601,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,0,0,1.4,0,0,5.1,0,0,89.06,0,0,64.94,0,0,37.45,0,0,35.92,0,0,36.7,0,0
19610701,12,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.6,0,0,1.5,0,0,93.02,0,0,71.06,0,0,37.69,0,0,36.14,0,0,36.91,0,0
19610801,13,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0.8,0,0,3.3,0,0,93.02,0,0,71.06,0,0,37.65,0,0,36.18,0,0,36.91,0,0
19610901,7,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,1.6,0,0,4.2,0,0,91.04,0,0,69.08,0,0,37.62,0,0,36.01,0,0,36.81,0,0
19611001,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.6,0,0,2.1,0,0,89.06,0,0,50,0,0,37.08,0,0,35.29,0,0,36.19,0,0
19611101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,84.02,0,0,50,0,0,36.73,0,0,34.88,0,0,35.8,0,0
19611201,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,82.94,1,1,32,1,1,36.21,1,1,34.32,1,1,35.26,1,1
19620101,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0,0,80.96,0,0,35.06,0,0,36.07,0,0,34.07,0,0,35.06,0,0
19620201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,84.02,0,0,42.98,0,0,36.45,0,0,34.47,0,0,35.46,0,0
19620301,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,3.3,0,0,4.1,0,0,87.98,0,0,37.94,0,0,36.36,0,0,34.36,0,0,35.37,0,0
19620401,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0.9,0,0,1.9,0,0,84.92,0,0,48.02,0,0,36.66,0,0,34.92,0,0,35.8,0,0
19620501,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1.6,0,0,2.7,0,0,91.04,0,0,60.08,0,0,37.31,0,0,35.53,0,0,36.41,0,0
19620601,1,0,0,0,0,0,0,0,0,14,0,0,7,0,0,4,0,0,2.8,0,0,12,0,0,89.96,0,0,64.94,0,0,37.31,0,0,35.98,0,0,36.64,0,0
19620701,13,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,3.1,0,0,8.6,0,0,91.94,0,0,69.98,0,0,37.69,0,0,36.27,0,0,36.99,0,0
19620801,3,0,0,0,0,0,0,0,0,12,0,0,4,0,0,2,0,0,4.1,0,0,8.4,0,0,89.96,0,0,69.98,0,0,37.6,0,0,36.27,0,0,36.93,0,0
19620901,3,0,0,0,0,0,0,0,0,10,0,0,4,0,0,1,0,0,2.2,0,0,5.7,0,0,91.94,0,0,66.92,0,0,37.45,0,0,36.1,0,0,36.77,0,0
19621001,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.8,0,0,1.3,0,0,89.96,0,0,53.96,0,0,37.24,0,0,35.53,0,0,36.37,0,0
19621101,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,2.9,0,0,4.2,0,0,80.96,0,0,37.94,0,0,36.1,0,0,34.32,0,0,35.22,0,0
19621201,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,80.06,0,0,24.98,0,0,35.58,0,0,33.64,0,0,34.61,0,0
19630101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.9,0,0,77,0,0,37.94,0,0,35.74,0,0,33.91,0,0,34.83,0,0
19630201,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,1.5,0,0,3.4,0,0,78.08,0,0,39.92,0,0,35.69,0,0,33.78,0,0,34.74,0,0
19630301,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.3,0,0,0.9,0,0,84.92,0,0,44.06,0,0,36.57,0,0,34.95,0,0,35.76,0,0
19630401,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6,0,0,0.7,0,0,87.98,0,0,53.06,0,0,37,0,0,35.08,0,0,36.03,0,0
19630501,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,1.2,0,0,3,0,0,87.08,0,0,55.94,0,0,37.17,0,0,35.58,0,0,36.37,0,0
19630601,2,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,0,0,2.9,0,0,6.1,0,0,89.96,0,0,68,0,0,37.47,0,0,36.03,0,0,36.75,0,0
19630701,9,11,11,0,11,11,0,11,11,5,0,0,1,0,0,1,0,0,1.5,0,0,2.6,0,0,91.94,11,11,69.98,11,11,37.69,11,11,36.19,11,11,36.95,11,11
19630801,19,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,1.4,0,0,3.8,0,0,96.98,0,0,69.08,0,0,37.83,0,0,36.16,0,0,36.99,0,0
19630901,8,0,0,0,0,0,0,0,0,11,0,0,5,0,0,1,0,0,1.9,0,0,6.5,0,0,93.02,0,0,69.08,0,0,37.53,0,0,36.12,0,0,36.82,0,0
19631001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0,0,89.96,0,0,53.06,0,0,37.24,0,0,35.35,0,0,36.28,0,0
19631101,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1.7,0,0,2.9,0,0,82.04,0,0,42.08,0,0,36.41,0,0,34.68,0,0,35.55,0,0
19631201,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,1.9,0,0,4.3,0,0,82.94,0,0,35.06,0,0,35.49,0,0,33.58,0,0,34.54,0,0
19640101,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0.9,0,0,2.7,0,0,80.06,0,0,28.94,0,0,35.62,0,0,33.94,0,0,34.77,0,0
19640201,0,2,2,0,2,2,0,2,2,5,0,0,3,0,0,2,0,0,1.2,0,0,3.6,0,0,80.96,2,2,41,2,2,35.74,2,2,33.89,2,2,34.83,2,2
19640301,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.7,0,0,1.2,0,0,87.08,0,0,44.06,0,0,36.73,0,0,34.92,0,0,35.82,0,0
19640401,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.7,0,0,2,0,0,89.06,0,0,44.06,0,0,36.99,0,0,35.24,0,0,36.12,0,0
19640501,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,1.4,0,0,2.8,0,0,93.92,0,0,62.06,0,0,37.27,0,0,35.62,0,0,36.45,0,0
19640601,9,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0.9,0,0,3.1,0,0,93.02,0,0,68,0,0,37.6,0,0,36.07,0,0,36.84,0,0
19640701,14,0,0,0,0,0,0,0,0,11,0,0,4,0,0,2,0,0,1.3,0,0,6.1,0,0,91.94,0,0,71.96,0,0,37.63,0,0,36.16,0,0,36.9,0,0
19640801,19,1,1,0,1,1,0,1,1,6,0,0,4,0,0,2,0,0,3.8,0,0,7.6,0,0,91.94,1,1,71.06,1,1,37.76,1,1,36.21,1,1,36.99,1,1
19640901,5,0,0,0,0,0,0,0,0,12,0,0,5,0,0,1,0,0,1.9,0,0,6.7,0,0,91.04,0,0,71.06,0,0,37.51,0,0,36.14,0,0,36.82,0,0
19641001,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0.7,0,0,3.2,0,0,87.98,0,0,50,0,0,36.9,0,0,35.44,0,0,36.16,0,0
