Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,086071,1951,09,47.5,Y
IDCJAC0001,086071,1951,10,43.6,Y
IDCJAC0001,086071,1951,11,46.3,Y
IDCJAC0001,086071,1951,12,55.3,Y
IDCJAC0001,086071,1952,01,22.9,Y
IDCJAC0001,086071,1952,02,55.6,Y
IDCJAC0001,086071,1952,03,35.8,Y
IDCJAC0001,086071,1952,04,49.5,Y
IDCJAC0001,086071,1952,05,78.2,Y
IDCJAC0001,086071,1952,06,89.3,Y
IDCJAC0001,086071,1952,07,125.8,Y
IDCJAC0001,086071,1952,08,70.5,Y
IDCJAC0001,086071,1952,09,61.0,Y
IDCJAC0001,086071,1952,10,86.8,Y
IDCJAC0001,086071,1952,11,115.7,Y
IDCJAC0001,086071,1952,12,83.8,Y
IDCJAC0001,086071,1953,01,73.4,Y
IDCJAC0001,086071,1953,02,58.8,Y
IDCJAC0001,086071,1953,03,16.6,Y
IDCJAC0001,086071,1953,04,36.6,Y
IDCJAC0001,086071,1953,05,67.0,Y
IDCJAC0001,086071,1953,06,48.9,Y
IDCJAC0001,086071,1953,07,32.0,Y
IDCJAC0001,086071,1953,08,57.8,Y
IDCJAC0001,086071,1953,09,113.2,Y
IDCJAC0001,086071,1953,10,119.4,Y
IDCJAC0001,086071,1953,11,66.7,Y
IDCJAC0001,086071,1953,12,31.5,Y
IDCJAC0001,086071,1954,01,33.4,Y
IDCJAC0001,086071,1954,02,42.0,Y
IDCJAC0001,086071,1954,03,11.0,Y
IDCJAC0001,086071,1954,04,58.5,Y
IDCJAC0001,086071,1954,05,45.9,Y
IDCJAC0001,086071,1954,06,52.0,Y
IDCJAC0001,086071,1954,07,38.6,Y
IDCJAC0001,086071,1954,08,53.3,Y
IDCJAC0001,086071,1954,09,54.7,Y
IDCJAC0001,086071,1954,10,89.0,Y
IDCJAC0001,086071,1954,11,206.1,Y
IDCJAC0001,086071,1954,12,168.5,Y
IDCJAC0001,086071,1955,01,20.8,Y
IDCJAC0001,086071,1955,02,102.0,Y
IDCJAC0001,086071,1955,03,65.2,Y
IDCJAC0001,086071,1955,04,38.1,Y
IDCJAC0001,086071,1955,05,78.4,Y
IDCJAC0001,086071,1955,06,67.9,Y
IDCJAC0001,086071,1955,07,46.5,Y
IDCJAC0001,086071,1955,08,73.8,Y
IDCJAC0001,086071,1955,09,89.2,Y
IDCJAC0001,086071,1955,10,70.4,Y
IDCJAC0001,086071,1955,11,38.2,Y
IDCJAC0001,086071,1955,12,90.1,Y
IDCJAC0001,086071,1956,01,106.4,Y
IDCJAC0001,086071,1956,02,1.5,Y
IDCJAC0001,086071,1956,03,93.4,Y
IDCJAC0001,086071,1956,04,52.4,Y
IDCJAC0001,086071,1956,05,106.3,Y
IDCJAC0001,086071,1956,06,30.5,Y
IDCJAC0001,086071,1956,07,44.1,Y
IDCJAC0001,086071,1956,08,68.1,Y
IDCJAC0001,086071,1956,09,76.4,Y
IDCJAC0001,086071,1956,10,113.2,Y
IDCJAC0001,086071,1956,11,72.4,Y
IDCJAC0001,086071,1956,12,22.3,Y
IDCJAC0001,086071,1957,01,6.8,Y
IDCJAC0001,086071,1957,02,30.0,Y
IDCJAC0001,086071,1957,03,37.4,Y
IDCJAC0001,086071,1957,04,29.4,Y
IDCJAC0001,086071,1957,05,44.2,Y
IDCJAC0001,086071,1957,06,36.7,Y
IDCJAC0001,086071,1957,07,85.9,Y
IDCJAC0001,086071,1957,08,47.1,Y
IDCJAC0001,086071,1957,09,73.6,Y
IDCJAC0001,086071,1957,10,60.0,Y
IDCJAC0001,086071,1957,11,51.7,Y
IDCJAC0001,086071,1957,12,27.5,Y
IDCJAC0001,086071,1958,01,13.1,Y
IDCJAC0001,086071,1958,02,103.3,Y
IDCJAC0001,086071,1958,03,21.5,Y
IDCJAC0001,086071,1958,04,27.3,Y
IDCJAC0001,086071,1958,05,89.5,Y
IDCJAC0001,086071,1958,06,15.6,Y
IDCJAC0001,086071,1958,07,52.9,Y
IDCJAC0001,086071,1958,08,81.5,Y
IDCJAC0001,086071,1958,09,76.9,Y
IDCJAC0001,086071,1958,10,102.6,Y
IDCJAC0001,086071,1958,11,70.5,Y
IDCJAC0001,086071,1958,12,31.8,Y
IDCJAC0001,086071,1959,01,13.9,Y
IDCJAC0001,086071,1959,02,31.8,Y
IDCJAC0001,086071,1959,03,104.3,Y
IDCJAC0001,086071,1959,04,15.6,Y
IDCJAC0001,086071,1959,05,37.6,Y
IDCJAC0001,086071,1959,06,61.4,Y
IDCJAC0001,086071,1959,07,65.4,Y
IDCJAC0001,086071,1959,08,47.2,Y
IDCJAC0001,086071,1959,09,104.1,Y
IDCJAC0001,086071,1959,10,82.8,Y
IDCJAC0001,086071,1959,11,23.5,Y
IDCJAC0001,086071,1959,12,69.7,Y
IDCJAC0001,086071,1960,01,45.8,Y
IDCJAC0001,086071,1960,02,61.2,Y
IDCJAC0001,086071,1960,03,10.8,Y
IDCJAC0001,086071,1960,04,195.0,Y
IDCJAC0001,086071,1960,05,95.2,Y
IDCJAC0001,086071,1960,06,20.0,Y
IDCJAC0001,086071,1960,07,52.0,Y
IDCJAC0001,086071,1960,08,70.9,Y
IDCJAC0001,086071,1960,09,92.5,Y
IDCJAC0001,086071,1960,10,39.0,Y
IDCJAC0001,086071,1960,11,137.9,Y
IDCJAC0001,086071,1960,12,31.6,Y
IDCJAC0001,086071,1961,01,33.6,Y
IDCJAC0001,086071,1961,02,37.6,Y
IDCJAC0001,086071,1961,03,60.0,Y
IDCJAC0001,086071,1961,04,75.9,Y
IDCJAC0001,086071,1961,05,78.1,Y
IDCJAC0001,086071,1961,06,51.7,Y
IDCJAC0001,086071,1961,07,54.1,Y
IDCJAC0001,086071,1961,08,56.0,Y
IDCJAC0001,086071,1961,09,25.8,Y
IDCJAC0001,086071,1961,10,35.9,Y
IDCJAC0001,086071,1961,11,26.3,Y
IDCJAC0001,086071,1961,12,27.1,Y
IDCJAC0001,086071,1962,01,60.2,Y
IDCJAC0001,086071,1962,02,30.8,Y
IDCJAC0001,086071,1962,03,9.1,Y
IDCJAC0001,086071,1962,04,27.0,Y
IDCJAC0001,086071,1962,05,116.5,Y
IDCJAC0001,086071,1962,06,42.1,Y
IDCJAC0001,086071,1962,07,43.4,Y
IDCJAC0001,086071,1962,08,53.3,Y
IDCJAC0001,086071,1962,09,31.1,Y
IDCJAC0001,086071,1962,10,111.2,Y
IDCJAC0001,086071,1962,11,26.7,Y
IDCJAC0001,086071,1962,12,35.5,Y
IDCJAC0001,086071,1963,01,176.0,Y
IDCJAC0001,086071,1963,02,31.2,Y
IDCJAC0001,086071,1963,03,48.7,Y
IDCJAC0001,086071,1963,04,11.0,Y
IDCJAC0001,086071,1963,05,78.0,Y
IDCJAC0001,086071,1963,06,42.8,Y
IDCJAC0001,086071,1963,07,83.8,Y
IDCJAC0001,086071,1963,08,44.0,Y
IDCJAC0001,086071,1963,09,92.0,Y
IDCJAC0001,086071,1963,10,88.0,Y
IDCJAC0001,086071,1963,11,23.4,Y
IDCJAC0001,086071,1963,12,20.1,Y
IDCJAC0001,086071,1964,01,2.1,Y
IDCJAC0001,086071,1964,02,78.0,Y
IDCJAC0001,086071,1964,03,28.1,Y
IDCJAC0001,086071,1964,04,100.1,Y
IDCJAC0001,086071,1964,05,75.9,Y
IDCJAC0001,086071,1964,06,29.2,Y
IDCJAC0001,086071,1964,07,58.9,Y
IDCJAC0001,086071,1964,08,59.4,Y
IDCJAC0001,086071,1964,09,77.4,Y
IDCJAC0001,086071,1964,10,68.3,Y
IDCJAC0001,086071,1964,11,34.3,Y
IDCJAC0001,086071,1964,12,95.6,Y
IDCJAC0001,086071,1965,01,13.2,Y
IDCJAC0001,086071,1965,02,0.5,Y
IDCJAC0001,086071,1965,03,14.0,Y
IDCJAC0001,086071,1965,04,113.0,Y
IDCJAC0001,086071,1965,05,73.3,Y
IDCJAC0001,086071,1965,06,26.8,Y
IDCJAC0001,086071,1965,07,63.0,Y
IDCJAC0001,086071,1965,08,100.7,Y
IDCJAC0001,086071,1965,09,42.8,Y
IDCJAC0001,086071,1965,10,16.8,Y
IDCJAC0001,086071,1965,11,60.9,Y
IDCJAC0001,086071,1965,12,66.3,Y
IDCJAC0001,086071,1966,01,37.9,Y
IDCJAC0001,086071,1966,02,47.9,Y
IDCJAC0001,086071,1966,03,68.9,Y
IDCJAC0001,086071,1966,04,60.6,Y
IDCJAC0001,086071,1966,05,45.3,Y
IDCJAC0001,086071,1966,06,37.9,Y
IDCJAC0001,086071,1966,07,51.8,Y
IDCJAC0001,086071,1966,08,61.0,Y
IDCJAC0001,086071,1966,09,63.3,Y
IDCJAC0001,086071,1966,10,65.7,Y
IDCJAC0001,086071,1966,11,40.0,Y
IDCJAC0001,086071,1966,12,101.9,Y
IDCJAC0001,086071,1967,01,20.7,Y
IDCJAC0001,086071,1967,02,3.6,Y
IDCJAC0001,086071,1967,03,14.3,Y
IDCJAC0001,086071,1967,04,17.8,Y
IDCJAC0001,086071,1967,05,41.9,Y
IDCJAC0001,086071,1967,06,36.2,Y
IDCJAC0001,086071,1967,07,29.4,Y
IDCJAC0001,086071,1967,08,66.4,Y
IDCJAC0001,086071,1967,09,41.3,Y
IDCJAC0001,086071,1967,10,15.1,Y
IDCJAC0001,086071,1967,11,11.2,Y
IDCJAC0001,086071,1967,12,34.4,Y
IDCJAC0001,086071,1968,01,42.9,Y
IDCJAC0001,086071,1968,02,7.7,Y
IDCJAC0001,086071,1968,03,32.8,Y
IDCJAC0001,086071,1968,04,64.7,Y
IDCJAC0001,086071,1968,05,91.5,Y
IDCJAC0001,086071,1968,06,55.4,Y
IDCJAC0001,086071,1968,07,38.1,Y
IDCJAC0001,086071,1968,08,36.6,Y
IDCJAC0001,086071,1968,09,16.7,Y
IDCJAC0001,086071,1968,10,48.0,Y
IDCJAC0001,086071,1968,11,42.2,Y
IDCJAC0001,086071,1968,12,56.7,Y
IDCJAC0001,086071,1969,01,19.4,Y
IDCJAC0001,086071,1969,02,115.5,Y
IDCJAC0001,086071,1969,03,55.8,Y
IDCJAC0001,086071,1969,04,25.7,Y
IDCJAC0001,086071,1969,05,128.5,Y
IDCJAC0001,086071,1969,06,11.3,Y
IDCJAC0001,086071,1969,07,59.0,Y
IDCJAC0001,086071,1969,08,31.4,Y
IDCJAC0001,086071,1969,09,64.4,Y
IDCJAC0001,086071,1969,10,38.9,Y
IDCJAC0001,086071,1969,11,38.7,Y
IDCJAC0001,086071,1969,12,37.1,Y
IDCJAC0001,086071,1970,01,99.1,Y
IDCJAC0001,086071,1970,02,15.5,Y
IDCJAC0001,086071,1970,03,137.2,Y
IDCJAC0001,086071,1970,04,80.1,Y
IDCJAC0001,086071,1970,05,69.3,Y
IDCJAC0001,086071,1970,06,51.5,Y
IDCJAC0001,086071,1970,07,25.2,Y
IDCJAC0001,086071,1970,08,68.2,Y
IDCJAC0001,086071,1970,09,32.8,Y
IDCJAC0001,086071,1970,10,39.6,Y
IDCJAC0001,086071,1970,11,66.7,Y
IDCJAC0001,086071,1970,12,119.2,Y
IDCJAC0001,086071,1971,01,90.4,Y
IDCJAC0001,086071,1971,02,100.7,Y
IDCJAC0001,086071,1971,03,26.0,Y
IDCJAC0001,086071,1971,04,48.6,Y
IDCJAC0001,086071,1971,05,61.0,Y
IDCJAC0001,086071,1971,06,50.6,Y
IDCJAC0001,086071,1971,07,28.1,Y
IDCJAC0001,086071,1971,08,32.0,Y
IDCJAC0001,086071,1971,09,49.1,Y
IDCJAC0001,086071,1971,10,87.2,Y
IDCJAC0001,086071,1971,11,139.3,Y
IDCJAC0001,086071,1971,12,67.4,Y
IDCJAC0001,086071,1972,01,28.8,Y
IDCJAC0001,086071,1972,02,238.2,Y
IDCJAC0001,086071,1972,03,17.0,Y
IDCJAC0001,086071,1972,04,52.4,Y
IDCJAC0001,086071,1972,05,22.7,Y
IDCJAC0001,086071,1972,06,12.7,Y
IDCJAC0001,086071,1972,07,34.3,Y
IDCJAC0001,086071,1972,08,38.1,Y
IDCJAC0001,086071,1972,09,27.9,Y
IDCJAC0001,086071,1972,10,42.6,Y
IDCJAC0001,086071,1972,11,50.4,Y
IDCJAC0001,086071,1972,12,1.7,Y
IDCJAC0001,086071,1973,01,58.0,Y
IDCJAC0001,086071,1973,02,200.8,Y
IDCJAC0001,086071,1973,03,83.0,Y
IDCJAC0001,086071,1973,04,29.8,Y
IDCJAC0001,086071,1973,05,62.9,Y
IDCJAC0001,086071,1973,06,51.9,Y
IDCJAC0001,086071,1973,07,47.1,Y
IDCJAC0001,086071,1973,08,58.1,Y
IDCJAC0001,086071,1973,09,51.6,Y
IDCJAC0001,086071,1973,10,80.6,Y
IDCJAC0001,086071,1973,11,48.4,Y
IDCJAC0001,086071,1973,12,46.1,Y
IDCJAC0001,086071,1974,01,64.8,Y
IDCJAC0001,086071,1974,02,27.2,Y
IDCJAC0001,086071,1974,03,35.9,Y
IDCJAC0001,086071,1974,04,114.4,Y
IDCJAC0001,086071,1974,05,135.4,Y
IDCJAC0001,086071,1974,06,13.2,Y
IDCJAC0001,086071,1974,07,86.6,Y
IDCJAC0001,086071,1974,08,71.0,Y
IDCJAC0001,086071,1974,09,66.8,Y
IDCJAC0001,086071,1974,10,86.4,Y
IDCJAC0001,086071,1974,11,50.2,Y
IDCJAC0001,086071,1974,12,51.6,Y
IDCJAC0001,086071,1975,01,20.8,Y
IDCJAC0001,086071,1975,02,7.0,Y
IDCJAC0001,086071,1975,03,48.2,Y
IDCJAC0001,086071,1975,04,19.6,Y
IDCJAC0001,086071,1975,05,44.4,Y
IDCJAC0001,086071,1975,06,29.2,Y
IDCJAC0001,086071,1975,07,35.8,Y
IDCJAC0001,086071,1975,08,109.4,Y
IDCJAC0001,086071,1975,09,98.6,Y
IDCJAC0001,086071,1975,10,150.2,Y
IDCJAC0001,086071,1975,11,75.8,Y
IDCJAC0001,086071,1975,12,70.8,Y
IDCJAC0001,086071,1976,01,24.1,Y
IDCJAC0001,086071,1976,02,20.0,Y
IDCJAC0001,086071,1976,03,33.2,Y
IDCJAC0001,086071,1976,04,14.4,Y
IDCJAC0001,086071,1976,05,21.2,Y
IDCJAC0001,086071,1976,06,29.8,Y
IDCJAC0001,086071,1976,07,17.2,Y
IDCJAC0001,086071,1976,08,56.2,Y
IDCJAC0001,086071,1976,09,78.8,Y
IDCJAC0001,086071,1976,10,72.4,Y
IDCJAC0001,086071,1976,11,95.8,Y
IDCJAC0001,086071,1976,12,40.8,Y
IDCJAC0001,086071,1977,01,75.4,Y
IDCJAC0001,086071,1977,02,30.2,Y
IDCJAC0001,086071,1977,03,27.0,Y
IDCJAC0001,086071,1977,04,64.4,Y
IDCJAC0001,086071,1977,05,59.6,Y
IDCJAC0001,086071,1977,06,109.0,Y
IDCJAC0001,086071,1977,07,46.8,Y
IDCJAC0001,086071,1977,08,24.0,Y
IDCJAC0001,086071,1977,09,84.8,Y
IDCJAC0001,086071,1977,10,22.2,Y
IDCJAC0001,086071,1977,11,36.0,Y
IDCJAC0001,086071,1977,12,25.6,Y
IDCJAC0001,086071,1978,01,52.4,Y
IDCJAC0001,086071,1978,02,41.0,Y
IDCJAC0001,086071,1978,03,79.8,Y
IDCJAC0001,086071,1978,04,57.8,Y
IDCJAC0001,086071,1978,05,110.6,Y
IDCJAC0001,086071,1978,06,25.8,Y
IDCJAC0001,086071,1978,07,52.8,Y
IDCJAC0001,086071,1978,08,93.4,Y
IDCJAC0001,086071,1978,09,46.4,Y
IDCJAC0001,086071,1978,10,68.6,Y
IDCJAC0001,086071,1978,11,128.0,Y
IDCJAC0001,086071,1978,12,110.4,Y
IDCJAC0001,086071,1979,01,36.4,Y
IDCJAC0001,086071,1979,02,43.0,Y
IDCJAC0001,086071,1979,03,27.0,Y
IDCJAC0001,086071,1979,04,44.8,Y
IDCJAC0001,086071,1979,05,88.6,Y
IDCJAC0001,086071,1979,06,16.6,Y
IDCJAC0001,086071,1979,07,9.4,Y
IDCJAC0001,086071,1979,08,63.8,Y
IDCJAC0001,086071,1979,09,62.2,Y
IDCJAC0001,086071,1979,10,112.0,Y
IDCJAC0001,086071,1979,11,27.4,Y
IDCJAC0001,086071,1979,12,12.0,Y
IDCJAC0001,086071,1980,01,62.8,Y
IDCJAC0001,086071,1980,02,20.2,Y
IDCJAC0001,086071,1980,03,15.8,Y
IDCJAC0001,086071,1980,04,76.2,Y
IDCJAC0001,086071,1980,05,62.8,Y
IDCJAC0001,086071,1980,06,87.0,Y
IDCJAC0001,086071,1980,07,33.8,Y
IDCJAC0001,086071,1980,08,46.8,Y
IDCJAC0001,086071,1980,09,27.4,Y
IDCJAC0001,086071,1980,10,96.0,Y
IDCJAC0001,086071,1980,11,44.8,Y
IDCJAC0001,086071,1980,12,70.6,Y
IDCJAC0001,086071,1981,01,40.2,Y
IDCJAC0001,086071,1981,02,32.6,Y
IDCJAC0001,086071,1981,03,44.4,Y
IDCJAC0001,086071,1981,04,20.8,Y
IDCJAC0001,086071,1981,05,107.2,Y
IDCJAC0001,086071,1981,06,56.0,Y
IDCJAC0001,086071,1981,07,66.2,Y
IDCJAC0001,086071,1981,08,81.4,Y
IDCJAC0001,086071,1981,09,16.6,Y
IDCJAC0001,086071,1981,10,54.6,Y
IDCJAC0001,086071,1981,11,54.4,Y
IDCJAC0001,086071,1981,12,27.8,Y
IDCJAC0001,086071,1982,01,51.2,Y
IDCJAC0001,086071,1982,02,8.8,Y
IDCJAC0001,086071,1982,03,55.2,Y
IDCJAC0001,086071,1982,04,35.6,Y
IDCJAC0001,086071,1982,05,49.0,Y
IDCJAC0001,086071,1982,06,30.4,Y
IDCJAC0001,086071,1982,07,12.6,Y
IDCJAC0001,086071,1982,08,28.8,Y
IDCJAC0001,086071,1982,09,44.4,Y
IDCJAC0001,086071,1982,10,41.2,Y
IDCJAC0001,086071,1982,11,17.6,Y
IDCJAC0001,086071,1982,12,47.4,Y
IDCJAC0001,086071,1983,01,29.8,Y
IDCJAC0001,086071,1983,02,0.6,Y
IDCJAC0001,086071,1983,03,46.0,Y
IDCJAC0001,086071,1983,04,40.4,Y
IDCJAC0001,086071,1983,05,55.2,Y
IDCJAC0001,086071,1983,06,32.4,Y
IDCJAC0001,086071,1983,07,63.6,Y
IDCJAC0001,086071,1983,08,58.0,Y
IDCJAC0001,086071,1983,09,81.8,Y
IDCJAC0001,086071,1983,10,114.2,Y
IDCJAC0001,086071,1983,11,70.4,Y
IDCJAC0001,086071,1983,12,19.6,Y
IDCJAC0001,086071,1984,01,70.0,Y
IDCJAC0001,086071,1984,02,18.8,Y
IDCJAC0001,086071,1984,03,38.4,Y
IDCJAC0001,086071,1984,04,52.4,Y
IDCJAC0001,086071,1984,05,10.2,Y
IDCJAC0001,086071,1984,06,23.8,Y
IDCJAC0001,086071,1984,07,41.4,Y
IDCJAC0001,086071,1984,08,52.2,Y
IDCJAC0001,086071,1984,09,115.2,Y
IDCJAC0001,086071,1984,10,41.4,Y
IDCJAC0001,086071,1984,11,55.0,Y
IDCJAC0001,086071,1984,12,46.0,Y
IDCJAC0001,086071,1985,01,16.6,Y
IDCJAC0001,086071,1985,02,6.2,Y
IDCJAC0001,086071,1985,03,49.4,Y
IDCJAC0001,086071,1985,04,62.2,Y
IDCJAC0001,086071,1985,05,53.8,Y
IDCJAC0001,086071,1985,06,62.8,Y
IDCJAC0001,086071,1985,07,37.8,Y
IDCJAC0001,086071,1985,08,80.8,Y
IDCJAC0001,086071,1985,09,42.0,Y
IDCJAC0001,086071,1985,10,52.8,Y
IDCJAC0001,086071,1985,11,77.0,Y
IDCJAC0001,086071,1985,12,136.8,Y
IDCJAC0001,086071,1986,01,22.4,Y
IDCJAC0001,086071,1986,02,16.0,Y
IDCJAC0001,086071,1986,03,17.0,Y
IDCJAC0001,086071,1986,04,55.2,Y
IDCJAC0001,086071,1986,05,73.8,Y
IDCJAC0001,086071,1986,06,28.2,Y
IDCJAC0001,086071,1986,07,76.8,Y
IDCJAC0001,086071,1986,08,48.4,Y
IDCJAC0001,086071,1986,09,27.4,Y
IDCJAC0001,086071,1986,10,53.8,Y
IDCJAC0001,086071,1986,11,38.4,Y
IDCJAC0001,086071,1986,12,70.2,Y
IDCJAC0001,086071,1987,01,57.2,Y
IDCJAC0001,086071,1987,02,57.2,Y
IDCJAC0001,086071,1987,03,50.2,Y
IDCJAC0001,086071,1987,04,18.6,Y
IDCJAC0001,086071,1987,05,85.2,Y
IDCJAC0001,086071,1987,06,51.2,Y
IDCJAC0001,086071,1987,07,68.8,Y
IDCJAC0001,086071,1987,08,23.2,Y
IDCJAC0001,086071,1987,09,38.0,Y
IDCJAC0001,086071,1987,10,38.8,Y
IDCJAC0001,086071,1987,11,82.0,Y
IDCJAC0001,086071,1987,12,84.6,Y
IDCJAC0001,086071,1988,01,55.2,Y
IDCJAC0001,086071,1988,02,19.2,Y
IDCJAC0001,086071,1988,03,29.4,Y
IDCJAC0001,086071,1988,04,10.2,Y
IDCJAC0001,086071,1988,05,58.0,Y
IDCJAC0001,086071,1988,06,50.6,Y
IDCJAC0001,086071,1988,07,56.6,Y
IDCJAC0001,086071,1988,08,53.0,Y
IDCJAC0001,086071,1988,09,49.6,Y
IDCJAC0001,086071,1988,10,27.4,Y
IDCJAC0001,086071,1988,11,165.8,Y
IDCJAC0001,086071,1988,12,103.6,Y
IDCJAC0001,086071,1989,01,47.6,Y
IDCJAC0001,086071,1989,02,44.2,Y
IDCJAC0001,086071,1989,03,81.8,Y
IDCJAC0001,086071,1989,04,92.8,Y
IDCJAC0001,086071,1989,05,56.0,Y
IDCJAC0001,086071,1989,06,90.4,Y
IDCJAC0001,086071,1989,07,51.2,Y
IDCJAC0001,086071,1989,08,77.8,Y
IDCJAC0001,086071,1989,09,40.6,Y
IDCJAC0001,086071,1989,10,90.4,Y
IDCJAC0001,086071,1989,11,31.2,Y
IDCJAC0001,086071,1989,12,88.8,Y
IDCJAC0001,086071,1990,01,3.8,Y
IDCJAC0001,086071,1990,02,74.4,Y
IDCJAC0001,086071,1990,03,32.0,Y
IDCJAC0001,086071,1990,04,94.6,Y
IDCJAC0001,086071,1990,05,17.2,Y
IDCJAC0001,086071,1990,06,37.2,Y
IDCJAC0001,086071,1990,07,91.0,Y
IDCJAC0001,086071,1990,08,49.8,Y
IDCJAC0001,086071,1990,09,54.4,Y
IDCJAC0001,086071,1990,10,96.6,Y
IDCJAC0001,086071,1990,11,47.6,Y
IDCJAC0001,086071,1990,12,26.6,Y
IDCJAC0001,086071,1991,01,126.0,Y
IDCJAC0001,086071,1991,02,0.6,Y
IDCJAC0001,086071,1991,03,55.6,Y
IDCJAC0001,086071,1991,04,43.8,Y
IDCJAC0001,086071,1991,05,19.0,Y
IDCJAC0001,086071,1991,06,116.8,Y
IDCJAC0001,086071,1991,07,50.6,Y
IDCJAC0001,086071,1991,08,63.2,Y
IDCJAC0001,086071,1991,09,74.2,Y
IDCJAC0001,086071,1991,10,34.2,Y
IDCJAC0001,086071,1991,11,25.4,Y
IDCJAC0001,086071,1991,12,111.2,Y
IDCJAC0001,086071,1992,01,45.4,Y
IDCJAC0001,086071,1992,02,32.0,Y
IDCJAC0001,086071,1992,03,28.2,Y
IDCJAC0001,086071,1992,04,43.4,Y
IDCJAC0001,086071,1992,05,64.4,Y
IDCJAC0001,086071,1992,06,45.0,Y
IDCJAC0001,086071,1992,07,26.8,Y
IDCJAC0001,086071,1992,08,65.0,Y
IDCJAC0001,086071,1992,09,125.2,Y
IDCJAC0001,086071,1992,10,106.0,Y
IDCJAC0001,086071,1992,11,139.8,Y
IDCJAC0001,086071,1992,12,108.6,Y
IDCJAC0001,086071,1993,01,92.8,Y
IDCJAC0001,086071,1993,02,58.8,Y
IDCJAC0001,086071,1993,03,37.6,Y
IDCJAC0001,086071,1993,04,20.2,Y
IDCJAC0001,086071,1993,05,37.4,Y
IDCJAC0001,086071,1993,06,36.6,Y
IDCJAC0001,086071,1993,07,51.4,Y
IDCJAC0001,086071,1993,08,53.2,Y
IDCJAC0001,086071,1993,09,126.0,Y
IDCJAC0001,086071,1993,10,61.2,Y
IDCJAC0001,086071,1993,11,71.4,Y
IDCJAC0001,086071,1993,12,197.4,Y
IDCJAC0001,086071,1994,01,30.0,Y
IDCJAC0001,086071,1994,02,106.8,Y
IDCJAC0001,086071,1994,03,26.2,Y
IDCJAC0001,086071,1994,04,66.0,Y
IDCJAC0001,086071,1994,05,31.8,Y
IDCJAC0001,086071,1994,06,40.8,Y
IDCJAC0001,086071,1994,07,12.0,Y
IDCJAC0001,086071,1994,08,24.6,Y
IDCJAC0001,086071,1994,09,32.2,Y
IDCJAC0001,086071,1994,10,36.0,Y
IDCJAC0001,086071,1994,11,51.0,Y
IDCJAC0001,086071,1994,12,14.4,Y
IDCJAC0001,086071,1995,01,101.4,Y
IDCJAC0001,086071,1995,02,22.0,Y
IDCJAC0001,086071,1995,03,71.6,Y
IDCJAC0001,086071,1995,04,102.0,Y
IDCJAC0001,086071,1995,05,79.4,Y
IDCJAC0001,086071,1995,06,76.2,Y
IDCJAC0001,086071,1995,07,58.6,Y
IDCJAC0001,086071,1995,08,46.4,Y
IDCJAC0001,086071,1995,09,46.4,Y
IDCJAC0001,086071,1995,10,91.2,Y
IDCJAC0001,086071,1995,11,76.4,Y
IDCJAC0001,086071,1995,12,31.4,Y
IDCJAC0001,086071,1996,01,116.2,Y
IDCJAC0001,086071,1996,02,87.0,Y
IDCJAC0001,086071,1996,03,42.8,Y
IDCJAC0001,086071,1996,04,130.4,Y
IDCJAC0001,086071,1996,05,32.2,Y
IDCJAC0001,086071,1996,06,71.4,Y
IDCJAC0001,086071,1996,07,72.8,Y
IDCJAC0001,086071,1996,08,52.8,Y
IDCJAC0001,086071,1996,09,62.4,Y
IDCJAC0001,086071,1996,10,48.4,Y
IDCJAC0001,086071,1996,11,37.0,Y
IDCJAC0001,086071,1996,12,23.6,Y
IDCJAC0001,086071,1997,01,29.2,Y
IDCJAC0001,086071,1997,02,4.6,Y
IDCJAC0001,086071,1997,03,20.0,Y
IDCJAC0001,086071,1997,04,13.8,Y
IDCJAC0001,086071,1997,05,59.6,Y
IDCJAC0001,086071,1997,06,35.0,Y
IDCJAC0001,086071,1997,07,18.2,Y
IDCJAC0001,086071,1997,08,27.8,Y
IDCJAC0001,086071,1997,09,56.8,Y
IDCJAC0001,086071,1997,10,30.8,Y
IDCJAC0001,086071,1997,11,56.8,Y
IDCJAC0001,086071,1997,12,7.2,Y
IDCJAC0001,086071,1998,01,59.4,Y
IDCJAC0001,086071,1998,02,71.6,Y
IDCJAC0001,086071,1998,03,7.4,Y
IDCJAC0001,086071,1998,04,50.2,Y
IDCJAC0001,086071,1998,05,50.0,Y
IDCJAC0001,086071,1998,06,50.6,Y
IDCJAC0001,086071,1998,07,39.6,Y
IDCJAC0001,086071,1998,08,22.8,Y
IDCJAC0001,086071,1998,09,35.4,Y
IDCJAC0001,086071,1998,10,78.6,Y
IDCJAC0001,086071,1998,11,57.0,Y
IDCJAC0001,086071,1998,12,62.4,Y
IDCJAC0001,086071,1999,01,25.4,Y
IDCJAC0001,086071,1999,02,47.6,Y
IDCJAC0001,086071,1999,03,48.0,Y
IDCJAC0001,086071,1999,04,40.2,Y
IDCJAC0001,086071,1999,05,63.4,Y
IDCJAC0001,086071,1999,06,54.2,Y
IDCJAC0001,086071,1999,07,17.8,Y
IDCJAC0001,086071,1999,08,86.6,Y
IDCJAC0001,086071,1999,09,30.8,Y
IDCJAC0001,086071,1999,10,62.0,Y
IDCJAC0001,086071,1999,11,40.2,Y
IDCJAC0001,086071,1999,12,94.2,Y
IDCJAC0001,086071,2000,01,38.0,Y
